"outcome","model_id","term","coef","se","z","p_value","hr","ci_lower","ci_upper","n","nevent","cause_code","cause_level","n_valid_eventcoding","n_events_target"
"cause_specific_icd3_C15","CS_ICD3_C15_M3_ic5","drk1_fct1to4_week",1.59423175790236,1.08800398556026,1.46528117457347,0.14284422049971,4.92454437622238,0.583788295937487,41.5409789510071,5076,8,"C15","icd3",6542,11
"cause_specific_icd3_C15","CS_ICD3_C15_M3_ic5","drk1_fctge5_week",1.06581837156846,1.07983765025222,0.987017234784794,0.323634189621175,2.90321391986628,0.349719269992853,24.1011914061173,5076,8,"C15","icd3",6542,11
"cause_specific_icd3_C15","CS_ICD3_C15_M3_ic5","drk1_fctex_drinker",2.34326225967349,0.823679570114778,2.84487116676569,0.004442938910247,10.415158152565,2.07275775092404,52.3339108463503,5076,8,"C15","icd3",6542,11
"cause_specific_icd3_C15","CS_ICD3_C15_M3_ic5","walk_any_fctyes",16.6488335808258,18164.8167787988,0.000916542885269154,0.999268704684918,17001864.6419448,0,Inf,5076,8,"C15","icd3",6542,11
"cause_specific_icd3_C15","CS_ICD3_C15_M3_ic5","bmi",-0.1611601493252,0.138667579732335,-1.16220496266165,0.245152219323553,0.85115574817272,0.64859706423874,1.11697407773156,5076,8,"C15","icd3",6542,11
"cause_specific_icd3_C15","CS_ICD3_C15_M3_ic5","hyp_fctyes",-3.01534044443186,0.836264594890254,-3.60572534441396,0.00031128223422972,0.0490291409473618,0.00951972866688425,0.252513148867198,5076,8,"C15","icd3",6542,11
"cause_specific_icd3_C15","CS_ICD3_C15_M3_ic5","diab_fctyes",1.80054955715573,0.82318338116855,2.18730066513218,0.0287205822178293,6.05297300517031,1.20579581626747,30.3853120959854,5076,8,"C15","icd3",6542,11
"cause_specific_icd3_C15","CS_ICD3_C15_M3_ic5","hxchd_fctyes",-18.06206987875,16264.2175051952,-0.00111054035479915,0.999113917178892,1.43133970909865e-08,0,Inf,5076,8,"C15","icd3",6542,11
"cause_specific_icd3_C15","CS_ICD3_C15_M3_ic5","hxstroke_fctyes",-18.130064981385,16625.834503388,-0.00109047548727197,0.999129926617211,1.33725066346084e-08,0,Inf,5076,8,"C15","icd3",6542,11
"cause_specific_icd3_C15","CS_ICD3_C15_M3_ic5","cancerhx_fctyes",2.44306053894373,1.12896062781787,2.16399091230121,0.0304650468653502,11.5082082190557,1.2590259525315,105.191522181769,5076,8,"C15","icd3",6542,11
"cause_specific_icd3_C16","CS_ICD3_C16_M3_ic5","ic5_per1lower",-0.132589098012333,0.18384700967909,-0.721192573345472,0.470791040468697,0.875824896372333,0.610838536580858,1.25576433569376,5076,20,"C16","icd3",6542,25
"cause_specific_icd3_C16","CS_ICD3_C16_M3_ic5","agec_5",0.268006050264102,0.184994181216464,1.44872691941864,0.147413859688992,1.30735504983433,0.909758697451924,1.87871490661694,5076,20,"C16","icd3",6542,25
"cause_specific_icd3_C16","CS_ICD3_C16_M3_ic5","sex_fctmale",0.680629597002981,0.762933220745992,0.892122113043479,0.372327483514544,1.97512087103208,0.442775664327326,8.81056202832004,5076,20,"C16","icd3",6542,25
"cause_specific_icd3_C16","CS_ICD3_C16_M3_ic5","phase_fct2",NA,0,NA,NA,NA,NA,NA,5076,20,"C16","icd3",6542,25
"cause_specific_icd3_C16","CS_ICD3_C16_M3_ic5","phase_fct3",NA,0,NA,NA,NA,NA,NA,5076,20,"C16","icd3",6542,25
"cause_specific_icd3_C16","CS_ICD3_C16_M3_ic5","edu_fctjunior_college",19.1499413034589,12177.7110992008,0.00157254028671412,0.998745294901113,207354677.620402,0,Inf,5076,20,"C16","icd3",6542,25
"cause_specific_icd3_C16","CS_ICD3_C16_M3_ic5","edu_fctsenior_middle",19.1300091780476,12177.7110866974,0.00157090351724182,0.998746600852592,203262575.80299,0,Inf,5076,20,"C16","icd3",6542,25
"cause_specific_icd3_C16","CS_ICD3_C16_M3_ic5","edu_fctjunior_middle",18.8136867213946,12177.7110889117,0.00154492799049283,0.998767326299192,148142724.444861,0,Inf,5076,20,"C16","icd3",6542,25
"cause_specific_icd3_C16","CS_ICD3_C16_M3_ic5","edu_fctprimary",18.9927435187771,12177.7110911066,0.00155963163986108,0.998755594498508,177191835.280233,0,Inf,5076,20,"C16","icd3",6542,25
"cause_specific_icd3_C16","CS_ICD3_C16_M3_ic5","edu_fctlt_primary",20.3169045212967,12177.7111111493,0.00166836808131337,0.998668835483723,666069462.621647,0,Inf,5076,20,"C16","icd3",6542,25
"cause_specific_icd3_C16","CS_ICD3_C16_M3_ic5","incomeh_fct30000_band",0.375024279854945,0.637583623020226,0.588196224486538,0.556400591285533,1.45502674202756,0.417021850866268,5.07671915900222,5076,20,"C16","icd3",6542,25
"cause_specific_icd3_C16","CS_ICD3_C16_M3_ic5","incomeh_fct20000_band",-0.179090054137141,0.7798609566208,-0.229643569942458,0.818368747595183,0.836030607991909,0.181302305998096,3.85514775254244,5076,20,"C16","icd3",6542,25
"cause_specific_icd3_C16","CS_ICD3_C16_M3_ic5","incomeh_fct10000_band",0.231682927563374,0.89462964295667,0.25897077006937,0.795657793425968,1.26071992590962,0.218327521351457,7.2799559201104,5076,20,"C16","icd3",6542,25
"cause_specific_icd3_C16","CS_ICD3_C16_M3_ic5","incomeh_fct5000_band",-17.9098081271999,13293.2461958734,-0.00134728627329264,0.998925021408771,1.66674499015117e-08,0,Inf,5076,20,"C16","icd3",6542,25
"cause_specific_icd3_C16","CS_ICD3_C16_M3_ic5","incomeh_fctlt5000",-18.471329005854,17978.4259313865,-0.00102741636427731,0.999180240489648,9.50612978535885e-09,0,Inf,5076,20,"C16","icd3",6542,25
"cause_specific_icd3_C16","CS_ICD3_C16_M3_ic5","incomeh_fctnotknow",0.643131310943547,0.735944302408151,0.873885848207667,0.382180422300952,1.90242865794884,0.449646744643686,8.04906260680932,5076,20,"C16","icd3",6542,25
"cause_specific_icd3_C16","CS_ICD3_C16_M3_ic5","marital_fctseparate",-18.4052221507524,18333.9730950437,-0.00100388617651719,0.999199014853491,1.01557869532369e-08,0,Inf,5076,20,"C16","icd3",6542,25
"cause_specific_icd3_C16","CS_ICD3_C16_M3_ic5","marital_fctwidow",-19.0300123926466,6822.89748439364,-0.00278913942883868,0.997774591597156,5.4371413972003e-09,0,Inf,5076,20,"C16","icd3",6542,25
"cause_specific_icd3_C16","CS_ICD3_C16_M3_ic5","marital_fctnever_married",-18.236780105408,16879.5130409059,-0.00108040913628331,0.999137958398517,1.20189639498785e-08,0,Inf,5076,20,"C16","icd3",6542,25
"cause_specific_icd3_C16","CS_ICD3_C16_M3_ic5","smk_fctex_occasional",0.318419544059471,0.919886809313186,0.346150788157526,0.729229396459507,1.3749529935973,0.226609847873918,8.34251358596743,5076,20,"C16","icd3",6542,25
"cause_specific_icd3_C16","CS_ICD3_C16_M3_ic5","smk_fctex_daily",0.515365056499132,0.828021520405858,0.62240538898859,0.533675337794674,1.67424958594314,0.330374869216865,8.48463953288999,5076,20,"C16","icd3",6542,25
"cause_specific_icd3_C16","CS_ICD3_C16_M3_ic5","smk_fctcurrent",0.450598105987482,0.799499084661817,0.5636005276705,0.573026027634917,1.56925048297125,0.32745936575918,7.52016077657863,5076,20,"C16","icd3",6542,25
"cause_specific_icd3_C16","CS_ICD3_C16_M3_ic5","drk1_fctlt1_month",0.239816437145431,0.591753758013089,0.405263902253286,0.685283537459681,1.27101581761477,0.398519194005684,4.053709916426,5076,20,"C16","icd3",6542,25
"cause_specific_icd3_C16","CS_ICD3_C16_M3_ic5","drk1_fctlt1_week",-18.6595811636408,13290.8159324601,-0.00140394549578169,0.9988798139327,7.87493297296217e-09,0,Inf,5076,20,"C16","icd3",6542,25
"cause_specific_icd3_C16","CS_ICD3_C16_M3_ic5","drk1_fct1to4_week",0.625453468231639,0.896168090613595,0.697919815247382,0.485227341532533,1.86909333973876,0.322709186257129,10.8255669854785,5076,20,"C16","icd3",6542,25
"cause_specific_icd3_C16","CS_ICD3_C16_M3_ic5","drk1_fctge5_week",0.192824155624226,0.900513067475074,0.214126993364883,0.830448026282689,1.21266953365223,0.20759856828236,7.08370683871074,5076,20,"C16","icd3",6542,25
"cause_specific_icd3_C16","CS_ICD3_C16_M3_ic5","drk1_fctex_drinker",0.632044498435402,1.13648510880835,0.556139709651038,0.578115350770366,1.8814532780132,0.202822232858329,17.4530493401047,5076,20,"C16","icd3",6542,25
"cause_specific_icd3_C16","CS_ICD3_C16_M3_ic5","walk_any_fctyes",-0.615707091650569,1.09325574198148,-0.563186698232772,0.573307759662878,0.540258747768877,0.0633900118450679,4.60450323395081,5076,20,"C16","icd3",6542,25
"cause_specific_icd3_C16","CS_ICD3_C16_M3_ic5","bmi",-0.0508823247462458,0.0817702208609829,-0.622259842403392,0.533771022255655,0.950390501395853,0.8096534092984,1.11559106003908,5076,20,"C16","icd3",6542,25
"cause_specific_icd3_C16","CS_ICD3_C16_M3_ic5","hyp_fctyes",-0.618957415154185,0.560315922935665,-1.10465790783042,0.269307848810469,0.538505582783106,0.179576057151954,1.61484925823486,5076,20,"C16","icd3",6542,25
"cause_specific_icd3_C16","CS_ICD3_C16_M3_ic5","diab_fctyes",0.633110589528091,0.651132742582914,0.972321844877079,0.330890459560916,1.88346014815732,0.52566763683691,6.74841264918385,5076,20,"C16","icd3",6542,25
"cause_specific_icd3_C16","CS_ICD3_C16_M3_ic5","hxchd_fctyes",1.41149134806112,0.789654199520662,1.7874803286273,0.0738598887214599,4.10206845643286,0.872665949282794,19.2822530031002,5076,20,"C16","icd3",6542,25
"cause_specific_icd3_C16","CS_ICD3_C16_M3_ic5","hxstroke_fctyes",1.83203953218557,1.12787289576428,1.62433155284234,0.104305066608718,6.24661384534781,0.684853232602353,56.9759806559126,5076,20,"C16","icd3",6542,25
"cause_specific_icd3_C16","CS_ICD3_C16_M3_ic5","cancerhx_fctyes",-18.6101388699216,21834.8146354737,-0.000852314946593908,0.999319951145507,8.2740736305342e-09,0,Inf,5076,20,"C16","icd3",6542,25
"cause_specific_icd3_C18","CS_ICD3_C18_M3_ic5","ic5_per1lower",-0.0978314155251823,0.123076918034265,-0.794880283709618,0.426683144193081,0.906801763567738,0.712441309972485,1.15418551240567,5076,41,"C18","icd3",6542,48
"cause_specific_icd3_C18","CS_ICD3_C18_M3_ic5","agec_5",0.587045798730683,0.128606970912889,4.56464991410392,5.0032856211651e-06,1.79866693476386,1.39791349970526,2.31430824789583,5076,41,"C18","icd3",6542,48
"cause_specific_icd3_C18","CS_ICD3_C18_M3_ic5","sex_fctmale",0.58002393891711,0.510042599342802,1.13720685225995,0.255451823113347,1.78608118708779,0.657282619467163,4.85344646638462,5076,41,"C18","icd3",6542,48
"cause_specific_icd3_C18","CS_ICD3_C18_M3_ic5","phase_fct2",NA,0,NA,NA,NA,NA,NA,5076,41,"C18","icd3",6542,48
"cause_specific_icd3_C18","CS_ICD3_C18_M3_ic5","phase_fct3",NA,0,NA,NA,NA,NA,NA,5076,41,"C18","icd3",6542,48
"cause_specific_icd3_C18","CS_ICD3_C18_M3_ic5","edu_fctjunior_college",0.298993920320911,0.883817970744718,0.338298077452504,0.735138572374593,1.34850142499207,0.238530648605128,7.62357417732087,5076,41,"C18","icd3",6542,48
"cause_specific_icd3_C18","CS_ICD3_C18_M3_ic5","edu_fctsenior_middle",-0.303525737316025,0.833966925736761,-0.363954166465148,0.715892235361146,0.738210889320346,0.143981440078361,3.78489975384707,5076,41,"C18","icd3",6542,48
"cause_specific_icd3_C18","CS_ICD3_C18_M3_ic5","edu_fctjunior_middle",0.0370366864115922,0.802579698632445,0.0461470511585339,0.96319304452813,1.03773109076975,0.215242362644312,5.00313137023923,5076,41,"C18","icd3",6542,48
"cause_specific_icd3_C18","CS_ICD3_C18_M3_ic5","edu_fctprimary",-0.253823552297244,0.822179854892019,-0.308720228046186,0.757534355215263,0.775828683158817,0.154854942250246,3.88692886946582,5076,41,"C18","icd3",6542,48
"cause_specific_icd3_C18","CS_ICD3_C18_M3_ic5","edu_fctlt_primary",-0.277292441773972,1.00791724819663,-0.275114293628872,0.7832284304261,0.757832842720687,0.105107257769561,5.4640433942749,5076,41,"C18","icd3",6542,48
"cause_specific_icd3_C18","CS_ICD3_C18_M3_ic5","incomeh_fct30000_band",0.0101075600119458,0.481377751358364,0.0209971482550326,0.983247930538184,1.01015881393513,0.393224141294313,2.59501063696667,5076,41,"C18","icd3",6542,48
"cause_specific_icd3_C18","CS_ICD3_C18_M3_ic5","incomeh_fct20000_band",-0.444204851699118,0.582624925925294,-0.762419923922162,0.445809418657938,0.641334029004317,0.204716594331505,2.00916461170148,5076,41,"C18","icd3",6542,48
"cause_specific_icd3_C18","CS_ICD3_C18_M3_ic5","incomeh_fct10000_band",0.689379860367281,0.530110285892617,1.30044611227734,0.193448114238651,1.99247953451006,0.704957890446788,5.63150614985719,5076,41,"C18","icd3",6542,48
"cause_specific_icd3_C18","CS_ICD3_C18_M3_ic5","incomeh_fct5000_band",0.0919922101579935,1.08944205550771,0.0844397457330783,0.932706807582757,1.09635628160534,0.129603565757641,9.27441378012099,5076,41,"C18","icd3",6542,48
"cause_specific_icd3_C18","CS_ICD3_C18_M3_ic5","incomeh_fctlt5000",0.538496751054482,1.11179895732786,0.484347235177055,0.628139458609674,1.7134292145872,0.193865790017856,15.1436706451948,5076,41,"C18","icd3",6542,48
"cause_specific_icd3_C18","CS_ICD3_C18_M3_ic5","incomeh_fctnotknow",0.288097223006775,0.540963293113471,0.532563348889451,0.594335878821424,1.33388698232255,0.462008796308061,3.85112685262203,5076,41,"C18","icd3",6542,48
"cause_specific_icd3_C18","CS_ICD3_C18_M3_ic5","marital_fctseparate",1.49437605056563,0.765511946781046,1.95212636046953,0.0509232042853089,4.4565550201861,0.994018167966436,19.980402057014,5076,41,"C18","icd3",6542,48
"cause_specific_icd3_C18","CS_ICD3_C18_M3_ic5","marital_fctwidow",-0.813628626632995,0.545653600625049,-1.49110832532028,0.135933056907185,0.443246767564543,0.152119325201647,1.2915367373342,5076,41,"C18","icd3",6542,48
"cause_specific_icd3_C18","CS_ICD3_C18_M3_ic5","marital_fctnever_married",-17.6244065496207,12029.3479691328,-0.00146511736087815,0.998831005896212,2.21726442338504e-08,0,Inf,5076,41,"C18","icd3",6542,48
"cause_specific_icd3_C18","CS_ICD3_C18_M3_ic5","smk_fctex_occasional",-0.631667994662257,0.675811388637509,-0.934680896597128,0.349952774743742,0.531704181203998,0.141389897159259,1.9995016757907,5076,41,"C18","icd3",6542,48
"cause_specific_icd3_C18","CS_ICD3_C18_M3_ic5","smk_fctex_daily",-0.666106981128725,0.612471252271775,-1.08757264713732,0.276783811440507,0.513704551597468,0.154659619947288,1.70627838360069,5076,41,"C18","icd3",6542,48
